year,circuit,driver,lap_number,lap_time_seconds,compound,tyre_life,is_pit_lap,track_status
2019,Canada,KVY,39.0,76.862,HARD,27.0,0,1
2019,Canada,KVY,40.0,76.668,HARD,28.0,0,1
2019,Canada,KVY,41.0,76.808,HARD,29.0,0,1
2019,Canada,KVY,42.0,76.532,HARD,30.0,0,1
2019,Canada,KVY,43.0,76.709,HARD,31.0,0,1
2019,Canada,KVY,44.0,76.198,HARD,32.0,0,1
2019,Canada,KVY,45.0,76.429,HARD,33.0,0,1
2019,Canada,KVY,46.0,76.413,HARD,34.0,0,1
2019,Canada,KVY,47.0,77.146,HARD,35.0,0,1
2019,Canada,KVY,48.0,78.499,HARD,36.0,0,1
2019,Canada,KVY,49.0,77.803,HARD,37.0,0,1
2019,Canada,KVY,50.0,77.09,HARD,38.0,0,1
2019,Canada,KVY,51.0,77.394,HARD,39.0,0,1
2019,Canada,KVY,52.0,77.04,HARD,40.0,0,1
2019,Canada,KVY,53.0,76.939,HARD,41.0,0,1
2019,Canada,KVY,54.0,78.011,HARD,42.0,0,1
2019,Canada,KVY,55.0,76.833,HARD,43.0,0,1
2019,Canada,KVY,56.0,76.962,HARD,44.0,0,1
2019,Canada,KVY,57.0,76.704,HARD,45.0,0,1
2019,Canada,KVY,58.0,76.969,HARD,46.0,0,1
2019,Canada,KVY,59.0,76.41,HARD,47.0,0,1
2019,Canada,KVY,60.0,76.373,HARD,48.0,0,1
2019,Canada,KVY,61.0,76.565,HARD,49.0,0,1
2019,Canada,KVY,62.0,76.71,HARD,50.0,0,1
2019,Canada,KVY,63.0,76.543,HARD,51.0,0,1
2019,Canada,KVY,64.0,76.251,HARD,52.0,0,1
2019,Canada,KVY,65.0,76.222,HARD,53.0,0,1
2019,Canada,KVY,66.0,76.715,HARD,54.0,0,1
2019,Canada,KVY,67.0,77.964,HARD,55.0,0,1
2019,Canada,KVY,68.0,77.076,HARD,56.0,0,1
2019,Canada,KVY,69.0,77.333,HARD,57.0,0,1
2019,Canada,HUL,1.0,85.83,SOFT,4.0,0,12
2019,Canada,HUL,2.0,78.96,SOFT,5.0,0,21
2019,Canada,HUL,3.0,77.663,SOFT,6.0,0,1
2019,Canada,HUL,4.0,77.77,SOFT,7.0,0,1
2019,Canada,HUL,5.0,77.958,SOFT,8.0,0,1
2019,Canada,HUL,6.0,78.981,SOFT,9.0,0,1
2019,Canada,HUL,7.0,78.337,SOFT,10.0,0,1
2019,Canada,HUL,8.0,77.726,SOFT,11.0,0,1
2019,Canada,HUL,9.0,77.794,SOFT,12.0,0,12
2019,Canada,HUL,10.0,78.034,SOFT,13.0,0,2
2019,Canada,HUL,11.0,78.035,SOFT,14.0,0,21
2019,Canada,HUL,12.0,77.719,SOFT,15.0,0,1
2019,Canada,HUL,13.0,77.192,SOFT,16.0,0,12
2019,Canada,HUL,14.0,77.717,SOFT,17.0,0,1
2019,Canada,HUL,15.0,77.15,SOFT,18.0,0,1
2019,Canada,HUL,16.0,93.666,SOFT,19.0,1,1
2019,Canada,HUL,17.0,80.076,HARD,1.0,0,1
2019,Canada,HUL,18.0,77.376,HARD,2.0,0,1
2019,Canada,HUL,19.0,76.707,HARD,3.0,0,1
2019,Canada,HUL,20.0,76.998,HARD,4.0,0,1
2019,Canada,HUL,21.0,77.456,HARD,5.0,0,1
2019,Canada,HUL,22.0,77.648,HARD,6.0,0,1
2019,Canada,HUL,23.0,77.912,HARD,7.0,0,1
2019,Canada,HUL,24.0,77.105,HARD,8.0,0,1
2019,Canada,HUL,25.0,77.409,HARD,9.0,0,1
2019,Canada,HUL,26.0,77.099,HARD,10.0,0,1
2019,Canada,HUL,27.0,77.759,HARD,11.0,0,1
2019,Canada,HUL,28.0,77.17,HARD,12.0,0,1
2019,Canada,HUL,29.0,76.73,HARD,13.0,0,1
2019,Canada,HUL,30.0,76.8,HARD,14.0,0,12
2019,Canada,HUL,31.0,77.807,HARD,15.0,0,21
2019,Canada,HUL,32.0,76.855,HARD,16.0,0,1
2019,Canada,HUL,33.0,76.87,HARD,17.0,0,1
2019,Canada,HUL,34.0,76.767,HARD,18.0,0,1
2019,Canada,HUL,35.0,76.853,HARD,19.0,0,1
2019,Canada,HUL,36.0,76.725,HARD,20.0,0,1
2019,Canada,HUL,37.0,76.381,HARD,21.0,0,1
2019,Canada,HUL,38.0,77.196,HARD,22.0,0,1
2019,Canada,HUL,39.0,76.844,HARD,23.0,0,1
2019,Canada,HUL,40.0,76.734,HARD,24.0,0,1
2019,Canada,HUL,41.0,76.57,HARD,25.0,0,1
2019,Canada,HUL,42.0,76.706,HARD,26.0,0,1
2019,Canada,HUL,43.0,76.454,HARD,27.0,0,1
2019,Canada,HUL,44.0,76.427,HARD,28.0,0,1
2019,Canada,HUL,45.0,76.344,HARD,29.0,0,1
2019,Canada,HUL,46.0,76.31,HARD,30.0,0,1
2019,Canada,HUL,47.0,76.41,HARD,31.0,0,1
2019,Canada,HUL,48.0,76.149,HARD,32.0,0,1
2019,Canada,HUL,49.0,76.555,HARD,33.0,0,1
2019,Canada,HUL,50.0,77.447,HARD,34.0,0,1
2019,Canada,HUL,51.0,76.886,HARD,35.0,0,1
2019,Canada,HUL,52.0,76.523,HARD,36.0,0,1
2019,Canada,HUL,53.0,76.151,HARD,37.0,0,1
2019,Canada,HUL,54.0,76.36,HARD,38.0,0,1
2019,Canada,HUL,55.0,76.228,HARD,39.0,0,1
2019,Canada,HUL,56.0,76.478,HARD,40.0,0,1
2019,Canada,HUL,57.0,75.995,HARD,41.0,0,1
2019,Canada,HUL,58.0,76.491,HARD,42.0,0,1
2019,Canada,HUL,59.0,77.008,HARD,43.0,0,1
2019,Canada,HUL,60.0,77.121,HARD,44.0,0,1
2019,Canada,HUL,61.0,77.641,HARD,45.0,0,1
2019,Canada,HUL,62.0,77.449,HARD,46.0,0,1
2019,Canada,HUL,63.0,77.15,HARD,47.0,0,1
2019,Canada,HUL,64.0,78.746,HARD,48.0,0,1
2019,Canada,HUL,65.0,77.233,HARD,49.0,0,1
2019,Canada,HUL,66.0,79.236,HARD,50.0,0,1
2019,Canada,HUL,67.0,76.139,HARD,51.0,0,1
2019,Canada,HUL,68.0,76.253,HARD,52.0,0,1
2019,Canada,HUL,69.0,76.29,HARD,53.0,0,1
2019,Canada,RIC,1.0,84.28,SOFT,4.0,0,12
2019,Canada,RIC,2.0,78.803,SOFT,5.0,0,21
2019,Canada,RIC,3.0,77.963,SOFT,6.0,0,1
2019,Canada,RIC,4.0,77.488,SOFT,7.0,0,1
2019,Canada,RIC,5.0,78.166,SOFT,8.0,0,1
2019,Canada,RIC,6.0,77.905,SOFT,9.0,0,1
2019,Canada,RIC,7.0,77.966,SOFT,10.0,0,1
2019,Canada,RIC,8.0,93.91,SOFT,11.0,1,1
2019,Canada,RIC,9.0,80.147,HARD,1.0,0,12
2019,Canada,RIC,10.0,78.235,HARD,2.0,0,2
2019,Canada,RIC,11.0,78.258,HARD,3.0,0,21
2019,Canada,RIC,12.0,77.697,HARD,4.0,0,12
2019,Canada,RIC,13.0,77.759,HARD,5.0,0,21
2019,Canada,RIC,14.0,76.842,HARD,6.0,0,1
2019,Canada,RIC,15.0,77.2,HARD,7.0,0,1
2019,Canada,RIC,16.0,76.976,HARD,8.0,0,1
2019,Canada,RIC,17.0,77.508,HARD,9.0,0,1
2019,Canada,RIC,18.0,77.051,HARD,10.0,0,1
2019,Canada,RIC,19.0,77.093,HARD,11.0,0,1
2019,Canada,RIC,20.0,77.062,HARD,12.0,0,1
2019,Canada,RIC,21.0,76.919,HARD,13.0,0,1
2019,Canada,RIC,22.0,76.867,HARD,14.0,0,1
2019,Canada,RIC,23.0,76.928,HARD,15.0,0,1
2019,Canada,RIC,24.0,77.174,HARD,16.0,0,1
2019,Canada,RIC,25.0,77.869,HARD,17.0,0,1
2019,Canada,RIC,26.0,76.84,HARD,18.0,0,1
2019,Canada,RIC,27.0,76.868,HARD,19.0,0,1
2019,Canada,RIC,28.0,76.794,HARD,20.0,0,1
2019,Canada,RIC,29.0,76.869,HARD,21.0,0,1
2019,Canada,RIC,30.0,76.982,HARD,22.0,0,12
2019,Canada,RIC,31.0,77.223,HARD,23.0,0,21
2019,Canada,RIC,32.0,76.915,HARD,24.0,0,1
2019,Canada,RIC,33.0,76.675,HARD,25.0,0,1
2019,Canada,RIC,34.0,77.338,HARD,26.0,0,1
2019,Canada,RIC,35.0,77.19,HARD,27.0,0,1
2019,Canada,RIC,36.0,77.067,HARD,28.0,0,1
2019,Canada,RIC,37.0,76.814,HARD,29.0,0,1
2019,Canada,RIC,38.0,77.83,HARD,30.0,0,1
2019,Canada,RIC,39.0,77.697,HARD,31.0,0,1
2019,Canada,RIC,40.0,77.352,HARD,32.0,0,1
2019,Canada,RIC,41.0,77.039,HARD,33.0,0,1
2019,Canada,RIC,42.0,76.974,HARD,34.0,0,1
2019,Canada,RIC,43.0,76.986,HARD,35.0,0,1
2019,Canada,RIC,44.0,76.647,HARD,36.0,0,1
2019,Canada,RIC,45.0,76.855,HARD,37.0,0,1
2019,Canada,RIC,46.0,76.296,HARD,38.0,0,1
2019,Canada,RIC,47.0,76.333,HARD,39.0,0,1
2019,Canada,RIC,48.0,76.406,HARD,40.0,0,1
2019,Canada,RIC,49.0,76.846,HARD,41.0,0,1
2019,Canada,RIC,50.0,76.691,HARD,42.0,0,1
2019,Canada,RIC,51.0,76.886,HARD,43.0,0,1
2019,Canada,RIC,52.0,76.561,HARD,44.0,0,1
2019,Canada,RIC,53.0,76.491,HARD,45.0,0,1
2019,Canada,RIC,54.0,76.362,HARD,46.0,0,1
2019,Canada,RIC,55.0,76.075,HARD,47.0,0,1
2019,Canada,RIC,56.0,76.803,HARD,48.0,0,1
2019,Canada,RIC,57.0,76.416,HARD,49.0,0,1
2019,Canada,RIC,58.0,76.603,HARD,50.0,0,1
2019,Canada,RIC,59.0,76.934,HARD,51.0,0,1
2019,Canada,RIC,60.0,76.679,HARD,52.0,0,1
2019,Canada,RIC,61.0,76.775,HARD,53.0,0,1
2019,Canada,RIC,62.0,77.799,HARD,54.0,0,1
2019,Canada,RIC,63.0,77.023,HARD,55.0,0,1
2019,Canada,RIC,64.0,76.747,HARD,56.0,0,1
2019,Canada,RIC,65.0,76.915,HARD,57.0,0,1
2019,Canada,RIC,66.0,77.241,HARD,58.0,0,1
2019,Canada,RIC,67.0,77.215,HARD,59.0,0,1
2019,Canada,RIC,68.0,79.615,HARD,60.0,0,1
2019,Canada,RIC,69.0,77.424,HARD,61.0,0,1
2019,Canada,VER,1.0,88.355,HARD,1.0,0,12
2019,Canada,VER,2.0,79.047,HARD,2.0,0,21
2019,Canada,VER,3.0,77.922,HARD,3.0,0,1
2019,Canada,VER,4.0,77.827,HARD,4.0,0,1
2019,Canada,VER,5.0,78.455,HARD,5.0,0,1
2019,Canada,VER,6.0,77.921,HARD,6.0,0,1
2019,Canada,VER,7.0,77.928,HARD,7.0,0,1
2019,Canada,VER,8.0,77.761,HARD,8.0,0,1
2019,Canada,VER,9.0,77.891,HARD,9.0,0,12
2019,Canada,VER,10.0,78.186,HARD,10.0,0,2
2019,Canada,VER,11.0,77.821,HARD,11.0,0,21
2019,Canada,VER,12.0,77.559,HARD,12.0,0,1
2019,Canada,VER,13.0,77.548,HARD,13.0,0,12
2019,Canada,VER,14.0,77.348,HARD,14.0,0,1
2019,Canada,VER,15.0,77.344,HARD,15.0,0,1
2019,Canada,VER,16.0,77.398,HARD,16.0,0,1
2019,Canada,VER,17.0,77.069,HARD,17.0,0,1
2019,Canada,VER,18.0,77.056,HARD,18.0,0,1
2019,Canada,VER,19.0,77.525,HARD,19.0,0,1
2019,Canada,VER,20.0,77.926,HARD,20.0,0,1
2019,Canada,VER,21.0,76.849,HARD,21.0,0,1
2019,Canada,VER,22.0,76.812,HARD,22.0,0,1
2019,Canada,VER,23.0,77.047,HARD,23.0,0,1
2019,Canada,VER,24.0,76.531,HARD,24.0,0,1
2019,Canada,VER,25.0,76.749,HARD,25.0,0,1
2019,Canada,VER,26.0,76.822,HARD,26.0,0,1
2019,Canada,VER,27.0,77.349,HARD,27.0,0,1
2019,Canada,VER,28.0,77.092,HARD,28.0,0,1
2019,Canada,VER,29.0,76.845,HARD,29.0,0,1
2019,Canada,VER,30.0,76.679,HARD,30.0,0,12
2019,Canada,VER,31.0,77.175,HARD,31.0,0,21
2019,Canada,VER,32.0,77.188,HARD,32.0,0,1
2019,Canada,VER,33.0,76.568,HARD,33.0,0,1
2019,Canada,VER,34.0,76.948,HARD,34.0,0,1
2019,Canada,VER,35.0,77.117,HARD,35.0,0,1
2019,Canada,VER,36.0,77.299,HARD,36.0,0,1
2019,Canada,VER,37.0,76.414,HARD,37.0,0,1
2019,Canada,VER,38.0,76.414,HARD,38.0,0,1
2019,Canada,VER,39.0,76.633,HARD,39.0,0,1
2019,Canada,VER,40.0,76.733,HARD,40.0,0,1
2019,Canada,VER,41.0,77.06,HARD,41.0,0,1
2019,Canada,VER,42.0,76.754,HARD,42.0,0,1
2019,Canada,VER,43.0,76.705,HARD,43.0,0,1
2019,Canada,VER,44.0,77.294,HARD,44.0,0,1
2019,Canada,VER,45.0,76.752,HARD,45.0,0,1
2019,Canada,VER,46.0,76.606,HARD,46.0,0,1
2019,Canada,VER,47.0,76.74,HARD,47.0,0,1
2019,Canada,VER,48.0,92.785,HARD,48.0,1,1
2019,Canada,VER,49.0,78.859,MEDIUM,6.0,0,1
2019,Canada,VER,50.0,75.715,MEDIUM,7.0,0,1
2019,Canada,VER,51.0,75.397,MEDIUM,8.0,0,1
2019,Canada,VER,52.0,76.41,MEDIUM,9.0,0,1
2019,Canada,VER,53.0,75.933,MEDIUM,10.0,0,1
2019,Canada,VER,54.0,75.848,MEDIUM,11.0,0,1
2019,Canada,VER,55.0,75.845,MEDIUM,12.0,0,1
2019,Canada,VER,56.0,75.982,MEDIUM,13.0,0,1
2019,Canada,VER,57.0,75.984,MEDIUM,14.0,0,1
2019,Canada,VER,58.0,75.84,MEDIUM,15.0,0,1
2019,Canada,VER,59.0,75.851,MEDIUM,16.0,0,1
2019,Canada,VER,60.0,76.16,MEDIUM,17.0,0,1
2019,Canada,VER,61.0,76.162,MEDIUM,18.0,0,1
2019,Canada,VER,62.0,76.03,MEDIUM,19.0,0,1
2019,Canada,VER,63.0,75.874,MEDIUM,20.0,0,1
2019,Canada,VER,64.0,75.947,MEDIUM,21.0,0,1
2019,Canada,VER,65.0,75.663,MEDIUM,22.0,0,1
2019,Canada,VER,66.0,75.025,MEDIUM,23.0,0,1
2019,Canada,VER,67.0,74.767,MEDIUM,24.0,0,1
2019,Canada,VER,68.0,75.533,MEDIUM,25.0,0,1
2019,Canada,VER,69.0,76.221,MEDIUM,26.0,0,1
2019,Canada,VER,70.0,75.846,MEDIUM,27.0,0,1
2019,Canada,NOR,1.0,88.019,SOFT,4.0,0,12
2019,Canada,NOR,2.0,78.788,SOFT,5.0,0,21
2019,Canada,NOR,3.0,78.048,SOFT,6.0,0,1
2019,Canada,NOR,4.0,78.023,SOFT,7.0,0,1
2019,Canada,NOR,5.0,78.45,SOFT,8.0,0,1
2019,Canada,NOR,6.0,78.972,SOFT,9.0,0,1
2019,Canada,NOR,7.0,79.329,SOFT,10.0,0,1
2019,Canada,NOR,8.0,86.576,SOFT,11.0,0,1
2019,Canada,NOR,9.0,,SOFT,12.0,0,12
2019,Canada,HAM,1.0,82.018,MEDIUM,4.0,0,12
2019,Canada,HAM,2.0,77.587,MEDIUM,5.0,0,21
2019,Canada,HAM,3.0,77.134,MEDIUM,6.0,0,1
2019,Canada,HAM,4.0,76.831,MEDIUM,7.0,0,1
2019,Canada,HAM,5.0,76.805,MEDIUM,8.0,0,1
2019,Canada,HAM,6.0,76.826,MEDIUM,9.0,0,1
2019,Canada,HAM,7.0,76.751,MEDIUM,10.0,0,1
2019,Canada,HAM,8.0,76.783,MEDIUM,11.0,0,1
2019,Canada,HAM,9.0,76.888,MEDIUM,12.0,0,12
2019,Canada,HAM,10.0,76.677,MEDIUM,13.0,0,2
2019,Canada,HAM,11.0,76.867,MEDIUM,14.0,0,2
2019,Canada,HAM,12.0,76.771,MEDIUM,15.0,0,21
2019,Canada,HAM,13.0,77.443,MEDIUM,16.0,0,12
2019,Canada,HAM,14.0,77.157,MEDIUM,17.0,0,21
2019,Canada,HAM,15.0,76.696,MEDIUM,18.0,0,1
2019,Canada,HAM,16.0,76.654,MEDIUM,19.0,0,1
2019,Canada,HAM,17.0,76.753,MEDIUM,20.0,0,1
2019,Canada,HAM,18.0,76.604,MEDIUM,21.0,0,1
2019,Canada,HAM,19.0,77.01,MEDIUM,22.0,0,1
2019,Canada,HAM,20.0,77.168,MEDIUM,23.0,0,1
2019,Canada,HAM,21.0,76.985,MEDIUM,24.0,0,1
2019,Canada,HAM,22.0,76.952,MEDIUM,25.0,0,1
2019,Canada,HAM,23.0,76.913,MEDIUM,26.0,0,1
2019,Canada,HAM,24.0,76.846,MEDIUM,27.0,0,1
2019,Canada,HAM,25.0,76.991,MEDIUM,28.0,0,1
2019,Canada,HAM,26.0,77.239,MEDIUM,29.0,0,1
2019,Canada,HAM,27.0,77.255,MEDIUM,30.0,0,1
2019,Canada,HAM,28.0,93.606,MEDIUM,31.0,1,1
2019,Canada,HAM,29.0,78.372,HARD,1.0,0,1
2019,Canada,HAM,30.0,75.742,HARD,2.0,0,12
2019,Canada,HAM,31.0,75.602,HARD,3.0,0,21
2019,Canada,HAM,32.0,75.534,HARD,4.0,0,1
2019,Canada,HAM,33.0,75.471,HARD,5.0,0,1
2019,Canada,HAM,34.0,75.234,HARD,6.0,0,1
2019,Canada,HAM,35.0,76.087,HARD,7.0,0,1
2019,Canada,HAM,36.0,75.405,HARD,8.0,0,1
2019,Canada,HAM,37.0,75.282,HARD,9.0,0,1
2019,Canada,HAM,38.0,75.42,HARD,10.0,0,1
2019,Canada,HAM,39.0,75.318,HARD,11.0,0,1
2019,Canada,HAM,40.0,75.535,HARD,12.0,0,1
2019,Canada,HAM,41.0,75.627,HARD,13.0,0,1
2019,Canada,HAM,42.0,75.36,HARD,14.0,0,1
2019,Canada,HAM,43.0,75.32,HARD,15.0,0,1
2019,Canada,HAM,44.0,75.319,HARD,16.0,0,1
2019,Canada,HAM,45.0,74.939,HARD,17.0,0,1
2019,Canada,HAM,46.0,75.192,HARD,18.0,0,1
2019,Canada,HAM,47.0,75.288,HARD,19.0,0,1
2019,Canada,HAM,48.0,77.396,HARD,20.0,0,1
2019,Canada,HAM,49.0,75.95,HARD,21.0,0,1
2019,Canada,HAM,50.0,75.172,HARD,22.0,0,1
2019,Canada,HAM,51.0,75.76,HARD,23.0,0,1
2019,Canada,HAM,52.0,75.626,HARD,24.0,0,1
2019,Canada,HAM,53.0,75.416,HARD,25.0,0,1
2019,Canada,HAM,54.0,75.423,HARD,26.0,0,1
2019,Canada,HAM,55.0,75.693,HARD,27.0,0,1
2019,Canada,HAM,56.0,74.912,HARD,28.0,0,1
2019,Canada,HAM,57.0,75.881,HARD,29.0,0,1
2019,Canada,HAM,58.0,75.017,HARD,30.0,0,1
2019,Canada,HAM,59.0,75.152,HARD,31.0,0,1
2019,Canada,HAM,60.0,74.934,HARD,32.0,0,1
2019,Canada,HAM,61.0,74.908,HARD,33.0,0,1
2019,Canada,HAM,62.0,74.813,HARD,34.0,0,1
2019,Canada,HAM,63.0,74.873,HARD,35.0,0,1
2019,Canada,HAM,64.0,75.133,HARD,36.0,0,1
2019,Canada,HAM,65.0,75.566,HARD,37.0,0,1
2019,Canada,HAM,66.0,75.178,HARD,38.0,0,1
2019,Canada,HAM,67.0,75.203,HARD,39.0,0,1
2019,Canada,HAM,68.0,75.025,HARD,40.0,0,1
2019,Canada,HAM,69.0,75.552,HARD,41.0,0,1
2019,Canada,HAM,70.0,76.244,HARD,42.0,0,1
2019,Canada,VET,1.0,80.816,MEDIUM,6.0,0,12
2019,Canada,VET,2.0,77.197,MEDIUM,7.0,0,21
2019,Canada,VET,3.0,76.846,MEDIUM,8.0,0,1
2019,Canada,VET,4.0,76.833,MEDIUM,9.0,0,1
2019,Canada,VET,5.0,76.535,MEDIUM,10.0,0,1
2019,Canada,VET,6.0,76.753,MEDIUM,11.0,0,1
2019,Canada,VET,7.0,76.654,MEDIUM,12.0,0,1
2019,Canada,VET,8.0,76.776,MEDIUM,13.0,0,1
2019,Canada,VET,9.0,76.758,MEDIUM,14.0,0,12
2019,Canada,VET,10.0,76.747,MEDIUM,15.0,0,2
2019,Canada,VET,11.0,76.708,MEDIUM,16.0,0,2
2019,Canada,VET,12.0,77.277,MEDIUM,17.0,0,21
2019,Canada,VET,13.0,76.878,MEDIUM,18.0,0,12
2019,Canada,VET,14.0,76.994,MEDIUM,19.0,0,21
2019,Canada,VET,15.0,76.967,MEDIUM,20.0,0,1
2019,Canada,VET,16.0,76.799,MEDIUM,21.0,0,1
2019,Canada,VET,17.0,76.654,MEDIUM,22.0,0,1
2019,Canada,VET,18.0,77.226,MEDIUM,23.0,0,1
2019,Canada,VET,19.0,76.73,MEDIUM,24.0,0,1
2019,Canada,VET,20.0,76.813,MEDIUM,25.0,0,1
2019,Canada,VET,21.0,77.242,MEDIUM,26.0,0,1
2019,Canada,VET,22.0,77.27,MEDIUM,27.0,0,1
2019,Canada,VET,23.0,76.833,MEDIUM,28.0,0,1
2019,Canada,VET,24.0,77.158,MEDIUM,29.0,0,1
2019,Canada,VET,25.0,76.925,MEDIUM,30.0,0,1
2019,Canada,VET,26.0,93.538,MEDIUM,31.0,1,1
2019,Canada,VET,27.0,78.567,HARD,1.0,0,1
2019,Canada,VET,28.0,75.333,HARD,2.0,0,1
2019,Canada,VET,29.0,75.784,HARD,3.0,0,1
2019,Canada,VET,30.0,75.827,HARD,4.0,0,12
2019,Canada,VET,31.0,75.959,HARD,5.0,0,21
2019,Canada,VET,32.0,75.911,HARD,6.0,0,1
2019,Canada,VET,33.0,75.909,HARD,7.0,0,1
2019,Canada,VET,34.0,75.849,HARD,8.0,0,1
2019,Canada,VET,35.0,76.267,HARD,9.0,0,1
2019,Canada,VET,36.0,75.904,HARD,10.0,0,1
2019,Canada,VET,37.0,75.724,HARD,11.0,0,1
2019,Canada,VET,38.0,75.807,HARD,12.0,0,1
2019,Canada,VET,39.0,76.114,HARD,13.0,0,1
2019,Canada,VET,40.0,75.45,HARD,14.0,0,1
2019,Canada,VET,41.0,75.208,HARD,15.0,0,1
2019,Canada,VET,42.0,75.428,HARD,16.0,0,1
2019,Canada,VET,43.0,75.478,HARD,17.0,0,1
2019,Canada,VET,44.0,75.283,HARD,18.0,0,1
2019,Canada,VET,45.0,75.463,HARD,19.0,0,1
2019,Canada,VET,46.0,75.036,HARD,20.0,0,1
2019,Canada,VET,47.0,75.343,HARD,21.0,0,1
2019,Canada,VET,48.0,77.255,HARD,22.0,0,1
2019,Canada,VET,49.0,75.664,HARD,23.0,0,1
2019,Canada,VET,50.0,75.577,HARD,24.0,0,1
2019,Canada,VET,51.0,75.821,HARD,25.0,0,1
2019,Canada,VET,52.0,74.903,HARD,26.0,0,1
2019,Canada,VET,53.0,75.034,HARD,27.0,0,1
2019,Canada,VET,54.0,75.572,HARD,28.0,0,1
2019,Canada,VET,55.0,75.405,HARD,29.0,0,1
2019,Canada,VET,56.0,75.02,HARD,30.0,0,1
2019,Canada,VET,57.0,74.875,HARD,31.0,0,1
2019,Canada,VET,58.0,74.919,HARD,32.0,0,1
2019,Canada,VET,59.0,75.45,HARD,33.0,0,1
2019,Canada,VET,60.0,75.192,HARD,34.0,0,1
2019,Canada,VET,61.0,75.508,HARD,35.0,0,1
2019,Canada,VET,62.0,75.021,HARD,36.0,0,1
2019,Canada,VET,63.0,75.373,HARD,37.0,0,1
2019,Canada,VET,64.0,75.642,HARD,38.0,0,1
2019,Canada,VET,65.0,75.419,HARD,39.0,0,1
2019,Canada,VET,66.0,75.106,HARD,40.0,0,1
2019,Canada,VET,67.0,75.18,HARD,41.0,0,1
2019,Canada,VET,68.0,75.196,HARD,42.0,0,1
2019,Canada,VET,69.0,75.64,HARD,43.0,0,1
2019,Canada,VET,70.0,75.399,HARD,44.0,0,1
2019,Canada,SAI,1.0,89.212,SOFT,4.0,0,12
2019,Canada,SAI,2.0,80.193,SOFT,5.0,0,1
2019,Canada,SAI,3.0,95.736,SOFT,6.0,1,1
2019,Canada,SAI,4.0,79.956,SOFT,7.0,0,1
2019,Canada,SAI,5.0,77.451,HARD,1.0,0,1
2019,Canada,SAI,6.0,77.571,HARD,2.0,0,1
2019,Canada,SAI,7.0,78.163,HARD,3.0,0,1
2019,Canada,SAI,8.0,78.338,HARD,4.0,0,1
2019,Canada,SAI,9.0,79.506,HARD,5.0,0,12
2019,Canada,SAI,10.0,78.117,HARD,6.0,0,2
2019,Canada,SAI,11.0,78.741,HARD,7.0,0,21
2019,Canada,SAI,12.0,78.294,HARD,8.0,0,12
2019,Canada,SAI,13.0,78.271,HARD,9.0,0,21
2019,Canada,SAI,14.0,78.24,HARD,10.0,0,1
2019,Canada,SAI,15.0,77.711,HARD,11.0,0,1
2019,Canada,SAI,16.0,77.67,HARD,12.0,0,1
2019,Canada,SAI,17.0,77.826,HARD,13.0,0,1
2019,Canada,SAI,18.0,77.704,HARD,14.0,0,1
2019,Canada,SAI,19.0,77.698,HARD,15.0,0,1
2019,Canada,SAI,20.0,77.571,HARD,16.0,0,1
2019,Canada,SAI,21.0,77.262,HARD,17.0,0,1
2019,Canada,SAI,22.0,77.486,HARD,18.0,0,1
2019,Canada,SAI,23.0,77.401,HARD,19.0,0,1
2019,Canada,SAI,24.0,77.313,HARD,20.0,0,1
2019,Canada,SAI,25.0,77.482,HARD,21.0,0,1
2019,Canada,SAI,26.0,77.562,HARD,22.0,0,1
2019,Canada,SAI,27.0,77.536,HARD,23.0,0,1
2019,Canada,SAI,28.0,77.503,HARD,24.0,0,1
2019,Canada,SAI,29.0,78.862,HARD,25.0,0,1
2019,Canada,SAI,30.0,77.462,HARD,26.0,0,12
2019,Canada,SAI,31.0,77.247,HARD,27.0,0,21
2019,Canada,SAI,32.0,77.842,HARD,28.0,0,1
2019,Canada,SAI,33.0,76.928,HARD,29.0,0,1
2019,Canada,SAI,34.0,76.842,HARD,30.0,0,1
2019,Canada,SAI,35.0,76.747,HARD,31.0,0,1
2019,Canada,SAI,36.0,76.885,HARD,32.0,0,1
2019,Canada,SAI,37.0,76.471,HARD,33.0,0,1
2019,Canada,SAI,38.0,76.656,HARD,34.0,0,1
2019,Canada,SAI,39.0,76.918,HARD,35.0,0,1
2019,Canada,SAI,40.0,77.123,HARD,36.0,0,1
2019,Canada,SAI,41.0,76.813,HARD,37.0,0,1
2019,Canada,SAI,42.0,77.086,HARD,38.0,0,1
2019,Canada,SAI,43.0,77.517,HARD,39.0,0,1
2019,Canada,SAI,44.0,76.981,HARD,40.0,0,1
2019,Canada,SAI,45.0,77.283,HARD,41.0,0,1
2019,Canada,SAI,46.0,77.582,HARD,42.0,0,1
2019,Canada,SAI,47.0,77.766,HARD,43.0,0,1
2019,Canada,SAI,48.0,76.776,HARD,44.0,0,1
2019,Canada,SAI,49.0,76.815,HARD,45.0,0,1
2019,Canada,SAI,50.0,76.923,HARD,46.0,0,1
2019,Canada,SAI,51.0,76.556,HARD,47.0,0,1
2019,Canada,SAI,52.0,76.962,HARD,48.0,0,1
2019,Canada,SAI,53.0,79.758,HARD,49.0,0,1
2019,Canada,SAI,54.0,77.569,HARD,50.0,0,1
2019,Canada,SAI,55.0,76.88,HARD,51.0,0,1
2019,Canada,SAI,56.0,76.837,HARD,52.0,0,1
2019,Canada,SAI,57.0,77.461,HARD,53.0,0,1
2019,Canada,SAI,58.0,78.009,HARD,54.0,0,1
